product_name,product_description,category,brand,price,quantity
Levis Lite Cream 2543,Lite cream from Levis suitable for everyday use.,Clothing,Levis,34357,69
Home Centre Lite Keyboard 2544,Lite keyboard from Home Centre suitable for everyday use.,Home,Home Centre,119816,35
Fortune Elite Mouse 2545,Elite mouse from Fortune suitable for everyday use.,Grocery,Fortune,41911,176
Nivia Lite Phone 2546,Lite phone from Nivia suitable for everyday use.,Sports,Nivia,130528,44
Penguin Max Monitor 2547,Max monitor from Penguin suitable for everyday use.,Books,Penguin,149771,11
Ikea Pro Headphones 2548,Pro headphones from Ikea suitable for everyday use.,Home,Ikea,61032,5
HP Lite Monitor 2549,Lite monitor from HP suitable for everyday use.,Electronics,HP,20974,88
Nike Ultra TV 2550,Ultra tv from Nike suitable for everyday use.,Footwear,Nike,107922,96
Lenovo Premium Rice 2551,Premium rice from Lenovo suitable for everyday use.,Electronics,Lenovo,98632,55
Nivea Premium Book 2552,Premium book from Nivea suitable for everyday use.,Beauty,Nivea,133057,37
Puma Smart TV 2553,Smart tv from Puma suitable for everyday use.,Footwear,Puma,121488,21
Asus Lite Headphones 2554,Lite headphones from Asus suitable for everyday use.,Electronics,Asus,71769,63
Louis Philippe Elite Bottle 2555,Elite bottle from Louis Philippe suitable for everyday use.,Clothing,Louis Philippe,91444,84
Allen Solly Classic Book 2556,Classic book from Allen Solly suitable for everyday use.,Clothing,Allen Solly,52700,192
Cosco Ultra Watch 2557,Ultra watch from Cosco suitable for everyday use.,Sports,Cosco,12186,138
Skechers Classic Mixer 2558,Classic mixer from Skechers suitable for everyday use.,Footwear,Skechers,70038,134
Levis Classic Shirt 2559,Classic shirt from Levis suitable for everyday use.,Clothing,Levis,128988,11
Packt Classic Laptop 2560,Classic laptop from Packt suitable for everyday use.,Books,Packt,81011,166
SG Eco Rice 2561,Eco rice from SG suitable for everyday use.,Sports,SG,50878,27
Packt Pro Cream 2562,Pro cream from Packt suitable for everyday use.,Books,Packt,142310,85
Home Centre Max Phone 2563,Max phone from Home Centre suitable for everyday use.,Home,Home Centre,147828,116
Nike Plus Cream 2564,Plus cream from Nike suitable for everyday use.,Footwear,Nike,140769,138
Borosil Plus Cream 2565,Plus cream from Borosil suitable for everyday use.,Kitchen,Borosil,114007,90
Home Centre Plus Cooker 2566,Plus cooker from Home Centre suitable for everyday use.,Home,Home Centre,122816,78
Yonex Premium Rice 2567,Premium rice from Yonex suitable for everyday use.,Sports,Yonex,53475,66
HP Elite Monitor 2568,Elite monitor from HP suitable for everyday use.,Electronics,HP,138173,190
Butterfly Classic Ball 2569,Classic ball from Butterfly suitable for everyday use.,Kitchen,Butterfly,19934,112
Adidas Max Keyboard 2570,Max keyboard from Adidas suitable for everyday use.,Footwear,Adidas,57499,179
Loreal Smart Phone 2571,Smart phone from Loreal suitable for everyday use.,Beauty,Loreal,71268,197
OReilly Smart Cooker 2572,Smart cooker from OReilly suitable for everyday use.,Books,OReilly,19551,79
Sony Pro Speaker 2573,Pro speaker from Sony suitable for everyday use.,Accessories,Sony,49892,147
HP Elite TV 2574,Elite tv from HP suitable for everyday use.,Electronics,HP,130693,61
Nestle Plus Bottle 2575,Plus bottle from Nestle suitable for everyday use.,Grocery,Nestle,69457,100
Nivia Elite TV 2576,Elite tv from Nivia suitable for everyday use.,Sports,Nivia,87995,110
Maybelline Classic Mixer 2577,Classic mixer from Maybelline suitable for everyday use.,Beauty,Maybelline,143455,94
Nestle Plus TV 2578,Plus tv from Nestle suitable for everyday use.,Grocery,Nestle,103011,65
Prestige Ultra Mixer 2579,Ultra mixer from Prestige suitable for everyday use.,Kitchen,Prestige,62921,171
Maybelline Max TV 2580,Max tv from Maybelline suitable for everyday use.,Beauty,Maybelline,124488,121
Fortune Eco Laptop 2581,Eco laptop from Fortune suitable for everyday use.,Grocery,Fortune,147453,3
SG Eco Monitor 2582,Eco monitor from SG suitable for everyday use.,Sports,SG,131476,174
Cello Elite Keyboard 2583,Elite keyboard from Cello suitable for everyday use.,Home,Cello,118552,57
Dell Eco Phone 2584,Eco phone from Dell suitable for everyday use.,Electronics,Dell,146979,4
Butterfly Plus Shirt 2585,Plus shirt from Butterfly suitable for everyday use.,Kitchen,Butterfly,119837,84
Boat Plus TV 2586,Plus tv from Boat suitable for everyday use.,Accessories,Boat,80902,152
Tata Smart Monitor 2587,Smart monitor from Tata suitable for everyday use.,Grocery,Tata,114916,48
Skechers Ultra Ball 2588,Ultra ball from Skechers suitable for everyday use.,Footwear,Skechers,48379,130
Asus Elite Speaker 2589,Elite speaker from Asus suitable for everyday use.,Electronics,Asus,77294,100
Butterfly Premium Bottle 2590,Premium bottle from Butterfly suitable for everyday use.,Kitchen,Butterfly,146129,157
Nike Premium Keyboard 2591,Premium keyboard from Nike suitable for everyday use.,Footwear,Nike,31492,110
Nestle Plus Keyboard 2592,Plus keyboard from Nestle suitable for everyday use.,Grocery,Nestle,57002,62
Cosco Lite Speaker 2593,Lite speaker from Cosco suitable for everyday use.,Sports,Cosco,79920,126
HarperCollins Eco Mouse 2594,Eco mouse from HarperCollins suitable for everyday use.,Books,HarperCollins,145755,191
Nike Eco Rice 2595,Eco rice from Nike suitable for everyday use.,Footwear,Nike,98896,127
Boat Smart Keyboard 2596,Smart keyboard from Boat suitable for everyday use.,Accessories,Boat,5965,60
Sony Ultra Shoes 2597,Ultra shoes from Sony suitable for everyday use.,Accessories,Sony,133074,86
Acer Smart Watch 2598,Smart watch from Acer suitable for everyday use.,Electronics,Acer,146237,108
Apple Eco Jeans 2599,Eco jeans from Apple suitable for everyday use.,Electronics,Apple,1006,199
Levis Plus Shoes 2600,Plus shoes from Levis suitable for everyday use.,Clothing,Levis,83989,185
Lakme Elite Phone 2601,Elite phone from Lakme suitable for everyday use.,Beauty,Lakme,74257,84
Milton Elite Monitor 2602,Elite monitor from Milton suitable for everyday use.,Home,Milton,4911,134
Nestle Smart Jeans 2603,Smart jeans from Nestle suitable for everyday use.,Grocery,Nestle,114985,26
Zebronics Lite TV 2604,Lite tv from Zebronics suitable for everyday use.,Accessories,Zebronics,137471,190
OReilly Ultra Monitor 2605,Ultra monitor from OReilly suitable for everyday use.,Books,OReilly,134528,52
Dell Classic Phone 2606,Classic phone from Dell suitable for everyday use.,Electronics,Dell,133486,37
Milton Smart Jeans 2607,Smart jeans from Milton suitable for everyday use.,Home,Milton,18997,158
HarperCollins Plus Rice 2608,Plus rice from HarperCollins suitable for everyday use.,Books,HarperCollins,9233,165
Nestle Smart Keyboard 2609,Smart keyboard from Nestle suitable for everyday use.,Grocery,Nestle,145196,198
HarperCollins Lite Watch 2610,Lite watch from HarperCollins suitable for everyday use.,Books,HarperCollins,105730,91
Peter England Premium Cooker 2611,Premium cooker from Peter England suitable for everyday use.,Clothing,Peter England,68573,26
Cello Pro Laptop 2612,Pro laptop from Cello suitable for everyday use.,Home,Cello,129433,180
Peter England Eco Mixer 2613,Eco mixer from Peter England suitable for everyday use.,Clothing,Peter England,109272,167
Cello Eco Cream 2614,Eco cream from Cello suitable for everyday use.,Home,Cello,5542,131
Acer Ultra Headphones 2615,Ultra headphones from Acer suitable for everyday use.,Electronics,Acer,142613,90
Nivia Premium Shirt 2616,Premium shirt from Nivia suitable for everyday use.,Sports,Nivia,46592,24
Nivia Elite Mouse 2617,Elite mouse from Nivia suitable for everyday use.,Sports,Nivia,33289,19
Prestige Smart Bottle 2618,Smart bottle from Prestige suitable for everyday use.,Kitchen,Prestige,27937,111
Pigeon Premium Cooker 2619,Premium cooker from Pigeon suitable for everyday use.,Kitchen,Pigeon,34865,198
Ikea Smart Jeans 2620,Smart jeans from Ikea suitable for everyday use.,Home,Ikea,23247,53
SG Elite Headphones 2621,Elite headphones from SG suitable for everyday use.,Sports,SG,21172,112
Cello Ultra Keyboard 2622,Ultra keyboard from Cello suitable for everyday use.,Home,Cello,146501,92
SG Smart Laptop 2623,Smart laptop from SG suitable for everyday use.,Sports,SG,51392,186
Sony Premium Book 2624,Premium book from Sony suitable for everyday use.,Accessories,Sony,6412,152
Nike Classic Ball 2625,Classic ball from Nike suitable for everyday use.,Footwear,Nike,85521,51
Packt Smart Mixer 2626,Smart mixer from Packt suitable for everyday use.,Books,Packt,146996,19
Louis Philippe Eco Watch 2627,Eco watch from Louis Philippe suitable for everyday use.,Clothing,Louis Philippe,49548,77
Ikea Plus Phone 2628,Plus phone from Ikea suitable for everyday use.,Home,Ikea,41915,148
Fortune Classic Backpack 2629,Classic backpack from Fortune suitable for everyday use.,Grocery,Fortune,113384,24
Logitech Ultra Phone 2630,Ultra phone from Logitech suitable for everyday use.,Accessories,Logitech,46572,71
Sony Elite TV 2631,Elite tv from Sony suitable for everyday use.,Accessories,Sony,57643,17
Milton Pro Bottle 2632,Pro bottle from Milton suitable for everyday use.,Home,Milton,104622,85
Lakme Plus Headphones 2633,Plus headphones from Lakme suitable for everyday use.,Beauty,Lakme,12070,187
Cello Max Laptop 2634,Max laptop from Cello suitable for everyday use.,Home,Cello,90823,137
Borosil Lite Mouse 2635,Lite mouse from Borosil suitable for everyday use.,Kitchen,Borosil,123382,44
SG Lite Shoes 2636,Lite shoes from SG suitable for everyday use.,Sports,SG,99218,30
Lakme Max Backpack 2637,Max backpack from Lakme suitable for everyday use.,Beauty,Lakme,139935,147
Nivea Smart Shoes 2638,Smart shoes from Nivea suitable for everyday use.,Beauty,Nivea,71347,42
Fortune Plus Headphones 2639,Plus headphones from Fortune suitable for everyday use.,Grocery,Fortune,146254,72
Pigeon Max Headphones 2640,Max headphones from Pigeon suitable for everyday use.,Kitchen,Pigeon,34905,24
Sony Elite Keyboard 2641,Elite keyboard from Sony suitable for everyday use.,Accessories,Sony,51341,107
Nivia Classic Shirt 2642,Classic shirt from Nivia suitable for everyday use.,Sports,Nivia,95491,192
Puma Classic Speaker 2643,Classic speaker from Puma suitable for everyday use.,Footwear,Puma,115229,166
Maybelline Pro TV 2644,Pro tv from Maybelline suitable for everyday use.,Beauty,Maybelline,126929,105
Nestle Lite Headphones 2645,Lite headphones from Nestle suitable for everyday use.,Grocery,Nestle,35827,200
Fortune Plus Cooker 2646,Plus cooker from Fortune suitable for everyday use.,Grocery,Fortune,68254,196
Prestige Classic Speaker 2647,Classic speaker from Prestige suitable for everyday use.,Kitchen,Prestige,134605,78
Peter England Max Backpack 2648,Max backpack from Peter England suitable for everyday use.,Clothing,Peter England,148475,182
Milton Classic Laptop 2649,Classic laptop from Milton suitable for everyday use.,Kitchen,Milton,84862,10
Cosco Premium Book 2650,Premium book from Cosco suitable for everyday use.,Sports,Cosco,30618,31
HP Max Monitor 2651,Max monitor from HP suitable for everyday use.,Electronics,HP,97431,200
Cello Max Cooker 2652,Max cooker from Cello suitable for everyday use.,Home,Cello,71948,197
Adidas Elite Headphones 2653,Elite headphones from Adidas suitable for everyday use.,Footwear,Adidas,28804,127
Reebok Pro Bottle 2654,Pro bottle from Reebok suitable for everyday use.,Footwear,Reebok,130151,75
Nivea Lite Mixer 2655,Lite mixer from Nivea suitable for everyday use.,Beauty,Nivea,77952,1
Butterfly Lite Phone 2656,Lite phone from Butterfly suitable for everyday use.,Kitchen,Butterfly,141099,125
HarperCollins Pro Ball 2657,Pro ball from HarperCollins suitable for everyday use.,Books,HarperCollins,53657,176
Asus Classic Shoes 2658,Classic shoes from Asus suitable for everyday use.,Electronics,Asus,53103,67
Cello Eco Phone 2659,Eco phone from Cello suitable for everyday use.,Home,Cello,20165,112
Penguin Classic Book 2660,Classic book from Penguin suitable for everyday use.,Books,Penguin,109979,166
Home Centre Smart TV 2661,Smart tv from Home Centre suitable for everyday use.,Home,Home Centre,78435,147
Portronics Elite Mouse 2662,Elite mouse from Portronics suitable for everyday use.,Accessories,Portronics,136796,148
Home Centre Plus Keyboard 2663,Plus keyboard from Home Centre suitable for everyday use.,Home,Home Centre,49372,173
Nike Lite Shoes 2664,Lite shoes from Nike suitable for everyday use.,Footwear,Nike,88048,183
Lakme Premium Shirt 2665,Premium shirt from Lakme suitable for everyday use.,Beauty,Lakme,106169,93
Adidas Pro Cooker 2666,Pro cooker from Adidas suitable for everyday use.,Footwear,Adidas,7578,127
Nivia Max Book 2667,Max book from Nivia suitable for everyday use.,Sports,Nivia,40364,76
Nivea Classic Laptop 2668,Classic laptop from Nivea suitable for everyday use.,Beauty,Nivea,148013,21
Puma Lite Jeans 2669,Lite jeans from Puma suitable for everyday use.,Footwear,Puma,104701,14
Portronics Elite Speaker 2670,Elite speaker from Portronics suitable for everyday use.,Accessories,Portronics,36423,145
Apple Max Shirt 2671,Max shirt from Apple suitable for everyday use.,Electronics,Apple,146247,1
Allen Solly Premium Jeans 2672,Premium jeans from Allen Solly suitable for everyday use.,Clothing,Allen Solly,93295,127
Cosco Smart Backpack 2673,Smart backpack from Cosco suitable for everyday use.,Sports,Cosco,19397,83
Nivia Elite Mouse 2674,Elite mouse from Nivia suitable for everyday use.,Sports,Nivia,63508,15
Puma Pro Jeans 2675,Pro jeans from Puma suitable for everyday use.,Footwear,Puma,71250,146
Acer Plus TV 2676,Plus tv from Acer suitable for everyday use.,Electronics,Acer,62086,154
Samsung Pro Shoes 2677,Pro shoes from Samsung suitable for everyday use.,Electronics,Samsung,695,125
US Polo Ultra Laptop 2678,Ultra laptop from US Polo suitable for everyday use.,Clothing,US Polo,41608,100
Nike Elite TV 2679,Elite tv from Nike suitable for everyday use.,Footwear,Nike,71254,84
Nestle Classic Keyboard 2680,Classic keyboard from Nestle suitable for everyday use.,Grocery,Nestle,144308,11
Nike Lite Speaker 2681,Lite speaker from Nike suitable for everyday use.,Footwear,Nike,64917,29
HarperCollins Classic Ball 2682,Classic ball from HarperCollins suitable for everyday use.,Books,HarperCollins,131323,17
Adidas Elite Shirt 2683,Elite shirt from Adidas suitable for everyday use.,Footwear,Adidas,115779,70
Portronics Plus Laptop 2684,Plus laptop from Portronics suitable for everyday use.,Accessories,Portronics,115224,197
Dell Max Headphones 2685,Max headphones from Dell suitable for everyday use.,Electronics,Dell,138966,71
Maybelline Classic Phone 2686,Classic phone from Maybelline suitable for everyday use.,Beauty,Maybelline,89923,97
Cosco Premium Cooker 2687,Premium cooker from Cosco suitable for everyday use.,Sports,Cosco,78269,107
Tata Classic Keyboard 2688,Classic keyboard from Tata suitable for everyday use.,Grocery,Tata,117993,178
Lakme Pro Shoes 2689,Pro shoes from Lakme suitable for everyday use.,Beauty,Lakme,64291,15
Pigeon Plus Keyboard 2690,Plus keyboard from Pigeon suitable for everyday use.,Kitchen,Pigeon,73169,118
Milton Max Jeans 2691,Max jeans from Milton suitable for everyday use.,Kitchen,Milton,113466,44
Lenovo Lite Rice 2692,Lite rice from Lenovo suitable for everyday use.,Electronics,Lenovo,141338,21
Portronics Classic Book 2693,Classic book from Portronics suitable for everyday use.,Accessories,Portronics,117546,98
HarperCollins Eco Headphones 2694,Eco headphones from HarperCollins suitable for everyday use.,Books,HarperCollins,147329,185
Sony Classic Speaker 2695,Classic speaker from Sony suitable for everyday use.,Electronics,Sony,30151,31
HarperCollins Ultra Ball 2696,Ultra ball from HarperCollins suitable for everyday use.,Books,HarperCollins,17286,137
Penguin Ultra Cooker 2697,Ultra cooker from Penguin suitable for everyday use.,Books,Penguin,6566,113
Portronics Premium Shoes 2698,Premium shoes from Portronics suitable for everyday use.,Accessories,Portronics,25200,188
Pigeon Pro Shoes 2699,Pro shoes from Pigeon suitable for everyday use.,Kitchen,Pigeon,66129,112
Adidas Classic Ball 2700,Classic ball from Adidas suitable for everyday use.,Footwear,Adidas,63621,176
Louis Philippe Ultra Speaker 2701,Ultra speaker from Louis Philippe suitable for everyday use.,Clothing,Louis Philippe,28194,115
Samsung Pro Monitor 2702,Pro monitor from Samsung suitable for everyday use.,Electronics,Samsung,116065,10
